cat: /opt/samplegenerator_code/src/ginstall_8_32/ginstall_8_32.opts: No such file or directory
[0;34m[INFO][0m: /opt/tigress/3.1/tigress --Environment=x86_64:Linux:Gcc:12.1     --gcc="/usr/sbin/musl-gcc -mno-mmx -mno-sse -Wl,-Map=% -O0"     --Transform=Info --InfoKind=* --Transform=Flatten --Functions=have_same_content,extra_mode,need_copy,cp_option_init,setdefaultfilecon,target_directory_operand,announce_mkdir,make_ancestor,process_dir,copy_file,change_attributes,change_timestamps,strip,get_ids,usage,install_file_in_file,mkancesdirs_safe_wd,install_file_in_file_parents,install_file_in_dir,main /opt/samplegenerator_code/src/ginstall_8_32/ginstall_8_32.c --out=ginstall_8_32.c -o ginstall_8_32 
treating long double constant 3.3621031431120935063e-4932L as double constant at lib/ftoastr.c:132.
digraph G {
67015 |   int __attribute__((__pure__))  tmp___2 ;
      |   ^~~
ginstall_8_32.c:67016:3: warning: ‘pure’ attribute ignored [-Wattributes]
67016 |   int __attribute__((__pure__))  tmp___3 ;
      |   ^~~
ginstall_8_32.c:67020:3: warning: ‘pure’ attribute ignored [-Wattributes]
67020 |   wint_t __attribute__((__pure__))  tmp___4 ;
      |   ^~~~~~
ginstall_8_32.c:67021:3: warning: ‘pure’ attribute ignored [-Wattributes]
67021 |   wint_t __attribute__((__pure__))  tmp___5 ;
      |   ^~~~~~
ginstall_8_32.c:67149:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
67149 |       tmp___5 = (wint_t __attribute__((__pure__))  )0;
      |       ^~~~~~~
ginstall_8_32.c: In function ‘parse_datetime2’:
ginstall_8_32.c:70543:36: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
70543 |   pc.local_time_zone_table[0].name = tmp___5.tm_zone;
      |                                    ^
ginstall_8_32.c:70546:36: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
70546 |   pc.local_time_zone_table[1].name = (char const   *)((void *)0);
      |                                    ^
ginstall_8_32.c:70808:44: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
70808 |           pc.local_time_zone_table[1].name = probe_tm.tm_zone;
      |                                            ^
ginstall_8_32.c:70811:44: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
70811 |           pc.local_time_zone_table[2].name = (char const   *)((void *)0);
      |                                            ^
ginstall_8_32.c:70823:42: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
70823 |         pc.local_time_zone_table[1].name = (char const   *)((void *)0);
      |                                          ^
ginstall_8_32.c: In function ‘relative_time_table_i$nit’:
ginstall_8_32.c:76089:32: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
76089 |   relative_time_table[20].name = (char const   *)((void *)0);
      |                                ^
ginstall_8_32.c: In function ‘vasnprintf’:
ginstall_8_32.c:77070:3: warning: ‘pure’ attribute ignored [-Wattributes]
77070 |   size_t___0 __attribute__((__pure__))  tmp___2 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:77077:3: warning: ‘pure’ attribute ignored [-Wattributes]
77077 |   size_t___0 __attribute__((__pure__))  tmp___6 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:77086:3: warning: ‘pure’ attribute ignored [-Wattributes]
77086 |   size_t___0 __attribute__((__pure__))  tmp___12 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:77121:3: warning: ‘pure’ attribute ignored [-Wattributes]
77121 |   size_t___0 __attribute__((__pure__))  tmp___33 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:77122:3: warning: ‘pure’ attribute ignored [-Wattributes]
77122 |   size_t___0 __attribute__((__pure__))  tmp___34 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:77125:3: warning: ‘pure’ attribute ignored [-Wattributes]
77125 |   size_t___0 __attribute__((__pure__))  tmp___37 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:77153:3: warning: ‘pure’ attribute ignored [-Wattributes]
77153 |   size_t___0 __attribute__((__pure__))  tmp___43 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:77154:3: warning: ‘pure’ attribute ignored [-Wattributes]
77154 |   size_t___0 __attribute__((__pure__))  tmp___44 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:77164:3: warning: ‘pure’ attribute ignored [-Wattributes]
77164 |   size_t___0 __attribute__((__pure__))  tmp___50 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:77165:3: warning: ‘pure’ attribute ignored [-Wattributes]
77165 |   size_t___0 __attribute__((__pure__))  tmp___51 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:77168:3: warning: ‘pure’ attribute ignored [-Wattributes]
77168 |   size_t___0 __attribute__((__pure__))  tmp___54 ;
      |   ^~~~~~~~~~
ginstall_8_32.c:77494:9: warning: ‘pure’ attribute does not apply to types [-Wattributes]
77494 |         if (tmp___37 > (size_t___0 __attribute__((__pure__))  )allocated) {
      |         ^~
ginstall_8_32.c:77506:11: warning: ‘pure’ attribute does not apply to types [-Wattributes]
77506 |           if (tmp___34 > (size_t___0 __attribute__((__pure__))  )allocated) {
      |           ^~
ginstall_8_32.c:78040:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
78040 |   if (tmp___54 > (size_t___0 __attribute__((__pure__))  )allocated) {
      |   ^~
ginstall_8_32.c:78052:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
78052 |     if (tmp___51 > (size_t___0 __attribute__((__pure__))  )allocated) {
      |     ^~
ginstall_8_32.c: In function ‘military_table_i$nit’:
ginstall_8_32.c:78551:27: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
78551 |   military_table[25].name = (char const   *)((void *)0);
      |                           ^
ginstall_8_32.c: In function ‘check_arrival_expand_ecl_sub’:
ginstall_8_32.c:79949:3: warning: ‘pure’ attribute ignored [-Wattributes]
79949 |   Idx __attribute__((__pure__))  tmp___2 ;
      |   ^~~
ginstall_8_32.c: In function ‘make_dir_parents’:
ginstall_8_32.c:80076:3: warning: ‘pure’ attribute ignored [-Wattributes]
80076 |   int __attribute__((__pure__))  tmp ;
      |   ^~~
ginstall_8_32.c: In function ‘expand_bkref_cache’:
ginstall_8_32.c:80631:3: warning: ‘pure’ attribute ignored [-Wattributes]
80631 |   Idx __attribute__((__pure__))  tmp___0 ;
      |   ^~~
ginstall_8_32.c:80635:3: warning: ‘pure’ attribute ignored [-Wattributes]
80635 |   Idx __attribute__((__pure__))  tmp___1 ;
      |   ^~~
ginstall_8_32.c:80641:3: warning: ‘pure’ attribute ignored [-Wattributes]
80641 |   Idx __attribute__((__pure__))  tmp___5 ;
      |   ^~~
ginstall_8_32.c: In function ‘close_stdout_set_file_name’:
ginstall_8_32.c:81943:17: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
81943 |   file_name___0 = file;
      |                 ^
ginstall_8_32.c: In function ‘try_tempname_len’:
ginstall_8_32.c:82985:3: warning: ‘pure’ attribute ignored [-Wattributes]
82985 |   _Bool __attribute__((__pure__))  tmp___1 ;
      |   ^~~~~
ginstall_8_32.c: In function ‘get_stat_atime_ns’:
ginstall_8_32.c:83074:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
83074 |   return ((long __attribute__((__pure__))  )st->st_atim.tv_nsec);
      |   ^~~~~~
ginstall_8_32.c: In function ‘meridian_table_i$nit’:
ginstall_8_32.c:83103:26: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
83103 |   meridian_table[4].name = (char const   *)((void *)0);
      |                          ^
ginstall_8_32.c: In function ‘quoting_options_from_style’:
ginstall_8_32.c:86992:16: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
86992 |   o.left_quote = (char const   *)((void *)0);
      |                ^
ginstall_8_32.c:86993:17: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
86993 |   o.right_quote = (char const   *)((void *)0);
      |                 ^
ginstall_8_32.c: In function ‘re_acquire_state_context’:
ginstall_8_32.c:87102:3: warning: ‘pure’ attribute ignored [-Wattributes]
87102 |   _Bool __attribute__((__pure__))  tmp ;
      |   ^~~~~
ginstall_8_32.c: In function ‘build_sifted_states’:
ginstall_8_32.c:87243:3: warning: ‘pure’ attribute ignored [-Wattributes]
87243 |   Idx __attribute__((__pure__))  tmp___0 ;
      |   ^~~
ginstall_8_32.c: In function ‘sift_states_bkref’:
ginstall_8_32.c:88011:3: warning: ‘pure’ attribute ignored [-Wattributes]
88011 |   Idx __attribute__((__pure__))  tmp___0 ;
      |   ^~~
ginstall_8_32.c:88017:3: warning: ‘pure’ attribute ignored [-Wattributes]
88017 |   Idx __attribute__((__pure__))  tmp___6 ;
      |   ^~~
ginstall_8_32.c:88107:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88107 |       re_node_set_remove_at(& local_sctx.limits, (Idx )(tmp___6 - (Idx __attribute__((__pure__))  )1));
      |       ^~~~~~~~~~~~~~~~~~~~~
ginstall_8_32.c: In function ‘numcompare’:
ginstall_8_32.c:88304:3: warning: ‘pure’ attribute ignored [-Wattributes]
88304 |   int __attribute__((__pure__))  tmp___0 ;
      |   ^~~
ginstall_8_32.c:88306:3: warning: ‘pure’ attribute ignored [-Wattributes]
88306 |   int __attribute__((__pure__))  tmp___2 ;
      |   ^~~
ginstall_8_32.c:88333:9: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88333 |         return ((int __attribute__((__pure__))  )-1);
      |         ^~~~~~
ginstall_8_32.c:88353:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88353 |       return ((int __attribute__((__pure__))  )(- ((unsigned int )tmpb - 48U <= 9U)));
      |       ^~~~~~
ginstall_8_32.c:88431:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88431 |       return ((int __attribute__((__pure__))  )tmp___1);
      |       ^~~~~~
ginstall_8_32.c:88434:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88434 |       return ((int __attribute__((__pure__))  )0);
      |       ^~~~~~
ginstall_8_32.c:88436:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88436 |     return ((int __attribute__((__pure__))  )tmp);
      |     ^~~~~~
ginstall_8_32.c:88458:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88458 |       return ((int __attribute__((__pure__))  )1);
      |       ^~~~~~
ginstall_8_32.c:88478:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88478 |     return ((int __attribute__((__pure__))  )((unsigned int )tmpa - 48U <= 9U));
      |     ^~~~~~
ginstall_8_32.c:88565:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88565 |       return ((int __attribute__((__pure__))  )tmp___3);
      |       ^~~~~~
ginstall_8_32.c:88568:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88568 |       return ((int __attribute__((__pure__))  )0);
      |       ^~~~~~
ginstall_8_32.c:88570:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88570 |     return ((int __attribute__((__pure__))  )tmp);
      |     ^~~~~~
ginstall_8_32.c: In function ‘set_custom_quoting’:
ginstall_8_32.c:88792:17: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
88792 |   o->left_quote = left_quote;
      |                 ^
ginstall_8_32.c:88793:18: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
88793 |   o->right_quote = right_quote;
      |                  ^
ginstall_8_32.c: In function ‘is_nul’:
ginstall_8_32.c:88821:5: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88821 |     return ((_Bool __attribute__((__pure__))  )1);
      |     ^~~~~~
ginstall_8_32.c:88830:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88830 |       return ((_Bool __attribute__((__pure__))  )0);
      |       ^~~~~~
ginstall_8_32.c:88835:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88835 |       return ((_Bool __attribute__((__pure__))  )1);
      |       ^~~~~~
ginstall_8_32.c:88842:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88842 |       return ((_Bool __attribute__((__pure__))  )0);
      |       ^~~~~~
ginstall_8_32.c:88847:7: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88847 |       return ((_Bool __attribute__((__pure__))  )1);
      |       ^~~~~~
ginstall_8_32.c:88855:3: warning: ‘pure’ attribute does not apply to types [-Wattributes]
88855 |   return ((_Bool __attribute__((__pure__))  )(tmp___1 == 0));
      |   ^~~~~~
ginstall_8_32.c: In function ‘set_program_name’:
ginstall_8_32.c:88932:16: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
88932 |   program_name = argv0;
      |                ^
ginstall_8_32.c: In function ‘long_options_i$nit’:
ginstall_8_32.c:89672:25: warning: assignment discards ‘const’ qualifier from pointer target type [-Wdiscarded-qualifiers]
89672 |   long_options[17].name = (char const   *)((void *)0);
      |                         ^
ginstall_8_32.c: In function ‘xstrtod’:
ginstall_8_32.c:7424:7: error: SSE register return with SSE disabled
 7424 |   val = (*convert)(str, & terminator);
      |   ~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

real	0m32.595s
user	0m24.014s
sys	0m0.257s
